date,Bower (JS),Clojars (Clojure),CPAN,CPAN (search),CRAN (R),Crates.io (Rust),Drupal (php),DUB (dlang),GoDoc (Go),Gopm (go),Hackage (Haskell),Hex.pm (Elixir/Erlang),Julia,LuaRocks (Lua),Maven Central (Java),MELPA (Emacs),Nimble (Nim),npm (node.js),nuget (.NET),Packagist (PHP),Pear (PHP),Perl 6 Ecosystem (perl 6),PyPI,Rubygems.org,Vim Scripts
2017/08/10,,19535,35565,35564,11210,10717,38258,1093,,19344,11649,4643,1496,1509,196227,3728,,498267,86482,150991,602,871,114270,135063,5465
2017/08/11,,19546,35567,35567,11213,10730,38267,1093,,19347,11650,4650,1497,1510,196359,3728,,498739,86566,151137,602,871,114371,135099,5466
2017/08/12,,19553,35572,35572,11217,10745,38276,1094,,19354,11652,4661,1497,1510,196467,3728,,499068,86631,151230,602,874,114442,135121,5466
2017/08/13,,19555,35580,35578,11221,10756,38278,1094,,19355,11653,4670,1497,1511,196508,3735,,499468,86705,151310,602,874,114514,135141,5467
2017/08/14,,19560,35581,35582,11228,10770,38283,1094,,19360,11658,4670,1499,1511,196666,3736,,499932,86739,151433,602,874,114570,135171,5467
2017/08/15,,19567,35590,,11232,10788,38296,1096,,19361,11658,4675,1501,1513,196785,3736,,500501,86820,151573,602,875,114656,135228,5467
2017/08/16,,19574,35595,,11237,10805,38306,1096,,19364,11660,4680,1504,1516,196904,3736,,501051,86820,151716,602,875,114723,135252,5467
2017/08/17,,19578,35603,35603,11243,10820,38307,1097,,19365,11661,4685,1504,1517,197004,3700,,501573,86820,151841,602,875,114803,135286,5467
2017/08/18,,19591,35613,35613,11250,10850,38304,,,19380,11664,4695,1505,1517,197117,3666,,502133,87113,152007,602,875,114896,135319,5467
2017/08/19,,19599,35615,35615,11250,10866,38322,1099,,19380,11665,4701,1505,1518,197180,3673,,502523,87160,152095,602,876,114947,135361,5467
2017/08/20,,19601,35619,35619,11251,10881,38329,,,19381,11668,4703,1505,1518,197233,3678,,502853,89366,152170,602,877,114986,135383,5467
2017/08/21,,19605,35623,35623,11259,10892,38331,1100,,19390,11670,4706,1516,1519,197299,3679,,503307,89464,152340,602,877,115048,135413,5467
2017/08/22,,19611,35622,35622,11262,10905,38342,1099,,19390,11674,4713,1512,1519,197403,3689,,503862,89425,152456,602,877,115127,135442,5467
2017/08/23,,19624,35624,35624,11275,10913,38354,1098,,19390,11678,4718,1520,1521,197542,3692,,504458,89494,152594,602,878,115236,135468,5467
2017/08/24,,19640,35628,35628,11279,10929,38382,1100,,19390,11685,4724,1521,1523,197631,3692,,505035,89585,152750,602,878,115308,135505,5467
2017/08/25,,19650,35632,35632,11286,10946,38386,1100,,19390,11690,4725,1522,1525,197748,3692,,505434,89707,152860,602,878,115393,135538,5467
2017/08/26,,19652,35632,35632,11287,10961,38390,1102,,19391,11691,4736,1526,1525,197888,3689,,505557,89771,152972,602,878,115449,135549,5467
2017/08/27,,19657,35635,35635,11287,10977,38395,1103,,19394,11693,4737,1527,1525,197949,3692,,505841,89789,153065,602,884,115497,135576,5469
2017/08/28,,19660,35635,35635,11292,10990,38396,1105,,19394,11694,4740,1527,1525,198065,3692,,506276,89867,153187,602,884,115571,135597,5469
2017/08/29,,19678,35636,35635,11307,,38406,1105,,19404,11701,4749,1529,1525,198151,3694,,506827,89950,153337,602,884,115672,135639,5469
2017/08/30,,19685,35639,,11316,,38413,1105,,19405,11704,4763,1530,1525,198277,3694,,507475,90006,153481,602,884,115741,135674,5470
2017/08/31,,19695,35642,35642,11327,,38421,1106,,19405,11705,4777,1534,1526,198398,3694,,507985,90240,153632,602,884,115837,135722,5470
2017/09/01,,19695,35644,35644,11336,,38434,1109,,19406,11708,4783,1534,1527,198502,3695,,508474,90346,153762,602,884,115927,135750,5470
2017/09/02,,19706,35644,35644,11340,,38436,1109,,19406,11713,4787,1535,1529,198748,3697,,508868,90413,153868,602,884,116005,135776,5470
2017/09/03,,19714,35649,35649,11345,,38440,,,19406,11714,4791,1540,1531,198789,3702,,509242,90468,153959,602,885,116061,135787,5470
2017/09/04,,19720,35649,35649,11355,,38442,1111,,19408,11718,4801,1540,1532,198854,3705,,509751,90517,154091,602,885,116129,135810,5470
2017/09/05,,19725,35651,35651,11368,,38456,1111,,19411,11722,4809,1540,1534,199112,3705,,510336,90595,154244,602,889,116194,135836,5471
2017/09/06,,19733,35653,35653,11372,,38469,1112,,19413,11729,4814,1540,1543,199394,3706,,510871,90709,154395,602,889,116295,135871,5472
2017/09/07,,19737,35655,35655,11389,,38474,1112,,19414,11733,4843,1540,1545,199499,3707,,511369,90854,154545,602,889,116374,135912,5472
2017/09/08,,19745,35658,35658,11403,,38488,1113,,19419,11741,4850,1540,1547,199634,3712,,511871,90970,154699,602,889,116466,135947,5472
2017/09/09,,19747,35660,35660,11405,,38498,1115,,19419,11743,4855,1546,1547,199744,3710,,512240,91080,154805,602,889,116544,135976,5472
2017/09/10,,19760,35662,35662,11407,11195,38501,1117,,19432,11743,4857,1546,1547,199820,3713,517,512601,91150,154913,602,890,116591,135997,5472
2017/09/11,,19774,35661,35661,11412,11207,38505,1118,,19434,11747,4862,1546,1548,199902,3713,517,513123,91185,155048,602,890,116679,136024,5472
2017/09/12,,19781,35668,35668,11404,11218,38515,1119,,19434,11749,4872,1546,1552,200029,3714,517,513753,91243,155233,602,891,116781,136058,5473
2017/09/13,,19801,35671,35671,11411,11237,38526,1120,,19435,11752,4878,1546,1553,200123,3714,517,514296,91343,155394,602,891,116906,136096,5473
2017/09/14,,19811,35676,35678,11413,11264,38533,1120,,19440,11754,4882,1546,1553,200308,3714,518,514850,91524,155554,602,893,117101,136112,5473
2017/09/15,,19822,35684,35684,11425,11279,38553,1123,,19445,11762,4884,1546,1554,200534,3714,518,515398,91654,155696,602,893,117196,136147,5474
2017/09/16,,19827,35688,35688,11430,11288,38561,1123,,19447,11767,4893,1546,1555,200637,3719,520,515759,91737,155813,602,896,117174,136178,5475
2017/09/17,,19831,35691,35690,11438,11297,38563,1123,,19448,11770,4901,1546,1555,200755,3717,520,516132,91815,155878,602,896,117219,136197,5477
2017/09/18,,19843,35692,35692,11444,11306,38559,1124,,19460,11772,4909,1546,1556,200875,3718,520,516664,91867,156006,602,896,117245,136224,5477
2017/09/19,,19859,35695,35695,11453,11338,38582,1124,,19462,11774,4917,1546,1564,200994,3718,520,517267,91966,156151,602,896,117326,136258,5477
2017/09/20,,19869,35698,35699,11460,11345,38592,1125,,19476,11776,4923,1546,1567,201006,3718,520,517801,92061,156310,602,896,117396,136295,5479
2017/09/21,,19880,35705,35703,11465,11353,38602,1125,,19479,11777,4929,1546,1569,201292,3718,523,518331,92117,156465,602,896,117516,136325,5479
2017/09/22,,19884,35704,35704,11478,11368,38615,1125,,19480,11786,4933,1546,1569,,3718,524,518889,92182,156593,602,897,117600,136348,5479
2017/09/23,,19892,35708,35708,11483,11388,38625,1124,,19480,11789,4937,1546,1570,201448,3718,525,519278,92267,156680,602,897,117665,136372,5479
2017/09/24,,19902,35710,35710,11487,11403,38628,1124,,19480,11797,4944,1546,1570,201494,3718,526,519617,92317,156745,602,898,117709,136391,5479
2017/09/25,,19915,35713,35716,11494,11415,38634,1126,,19482,11800,4948,1583,1570,201577,3718,526,520121,92364,156875,602,898,117770,136418,5479
2017/09/26,,19926,35720,35720,11501,11432,38648,1126,,19487,11802,4956,1583,1572,201745,3719,526,520708,92553,157048,602,899,117842,136452,5479
2017/09/27,,19937,35725,35725,11508,11486,38648,1126,,19490,11804,4963,1583,1573,201874,3719,526,521287,92683,157173,602,899,117950,136485,
2017/09/28,,19952,35729,35728,11515,11500,38656,1126,,19501,11806,4973,1583,1573,201976,3719,526,521811,92757,157323,602,899,118023,136516,5480
2017/09/29,,19956,35730,35730,11523,11519,38674,1126,,19510,11812,5025,1583,1574,202045,3720,526,522402,92840,157465,602,899,118107,136544,5480
2017/09/30,,19958,35734,35734,11525,11539,38686,1128,,19517,11815,5072,1583,1575,202124,3722,,522855,92901,157574,602,900,118174,136573,5480
2017/10/01,,19960,35738,35738,11535,11550,38690,1128,,19517,11820,5075,1583,1577,202176,3726,,523145,92944,157653,602,900,118229,136596,5480
2017/10/02,,19965,35741,35741,11539,11563,38691,1129,,19517,11823,5077,1518,1577,202228,3726,530,523529,92993,157762,602,900,118292,136616,5481
2017/10/03,,19975,35746,35746,11539,11580,38702,1129,,19517,11824,5079,1518,1577,202364,3729,530,523986,93068,157885,602,901,118394,136648,5481
2017/10/04,,19983,35750,35750,11552,11595,38712,1130,,19517,11826,5083,1518,1578,202563,3727,530,524435,93146,158019,602,920,118485,136691,5481
2017/10/05,,19997,35752,35753,11557,11605,38722,1130,,19518,11827,5088,1518,1579,202690,3732,530,524972,93286,158172,602,920,118590,136717,5481
2017/10/06,,20009,35756,35756,11566,11615,38727,1130,,19520,11828,5097,1518,1579,202788,3734,532,525406,93348,158320,602,913,118660,136749,5481
2017/10/07,,20021,35762,35762,11569,11630,38735,1130,,19520,11834,5102,1518,1579,202859,3734,532,525860,93408,158437,602,913,118725,136779,5481
2017/10/08,,20027,35764,35764,11573,11649,38736,1130,,19521,11836,5107,1518,1582,202890,3737,534,526197,93453,158531,602,910,118775,136801,5481
2017/10/09,,20040,35770,35770,11575,11669,38742,1130,,19524,11839,5115,1518,1583,202924,3737,534,526856,93562,158660,602,911,118852,136827,5481
2017/10/10,,20053,35771,35771,11582,11678,38753,1132,,19536,11844,5123,1518,1585,203104,3737,534,527465,93620,158808,602,911,118937,136879,5481
2017/10/11,,20065,35771,35771,11592,11707,38766,1133,,19542,11848,5129,1518,1587,203205,3738,534,528061,93738,158933,602,911,119018,136921,5481
2017/10/12,,20069,35775,35775,11600,11728,38773,1135,,19551,11849,5138,1518,1589,203356,3738,535,528624,93858,159051,602,911,119128,136961,5481
2017/10/13,,20073,35779,35779,11601,11747,38788,1130,,19555,11856,5147,1518,1589,203528,3738,536,529140,93969,159167,602,911,119214,136982,
2017/10/14,,20080,35785,35785,11601,11775,38799,1130,,19557,11859,5154,1518,1590,203640,3750,537,529495,94031,159274,602,914,119291,137019,5482
2017/10/15,,20083,35789,35789,11609,11781,38800,1131,,19557,11861,5159,1518,1590,203714,3750,537,529867,94059,159358,602,919,119346,137047,5482
2017/10/16,,20086,35796,35796,11615,11794,38802,1132,,19560,11865,5166,1518,1592,,3750,537,530460,94135,159493,602,921,119406,137074,5482
2017/10/17,,20093,35802,35802,11626,11814,38815,1134,,19564,11869,5172,1518,1592,203961,3749,537,530995,94207,159665,602,922,119487,137114,5482
2017/10/18,,20104,35806,35805,11627,11823,38828,1134,,19566,11873,5177,1518,1594,204055,3749,537,531620,94404,159799,602,923,119571,137158,5482
2017/10/19,,20114,35813,35813,11637,11843,38840,1133,,19582,11879,5185,1518,1596,204211,3750,537,532293,94500,159976,602,924,119674,137188,5482
2017/10/20,,20123,35813,35813,11650,11865,38845,1133,,19617,11880,5191,1518,1596,204306,3750,537,532829,94583,160087,602,924,119755,137211,5482
2017/10/21,,20129,35814,35814,11650,11877,38849,1135,,19617,11883,5200,1518,1596,204522,3752,537,533113,94678,160183,602,929,119842,137234,5482
2017/10/22,,20135,35814,35812,11652,11896,38856,1136,,19619,11887,5203,1518,1597,,3756,537,533456,94791,160271,602,929,119897,137247,5482
2017/10/23,,20145,35811,35811,11663,11910,38863,1138,,19627,11891,5207,1518,1597,204700,3760,537,533955,94852,160413,602,929,119977,137271,5482
2017/10/24,,20158,35816,35816,11669,11918,38874,1141,,19632,11893,5213,1518,1598,204735,3763,538,534534,94912,160535,602,930,120063,137288,5482
2017/10/25,,20167,35819,35819,11681,11935,38883,1141,,19633,11895,5213,1518,1599,204988,3763,539,535148,95049,160693,602,929,120158,137333,5482
2017/10/26,,20178,35819,35819,11684,11956,38888,1141,,19646,11902,5216,1518,1600,205127,3763,540,535728,95172,160815,602,930,120253,137369,5483
2017/10/27,,20180,35823,35823,11689,11976,38897,1141,,19648,11905,5223,1518,1600,205212,3764,541,536320,95303,160968,602,930,120324,137409,5483
2017/10/28,,20191,35823,35824,11697,11995,38904,1144,,19650,11915,5226,1518,1602,205283,3766,541,536745,95363,161090,602,928,120395,137432,5483
2017/10/29,,20194,35823,35823,11699,12007,38907,1145,,19663,11917,5232,1518,1603,205328,3769,541,537065,95419,161155,602,929,120432,137446,5483
2017/10/30,,20199,35817,35817,11709,12025,38909,1145,,19663,11919,5237,1518,1605,205412,3770,542,537608,95459,161264,602,929,120512,137474,5483
2017/10/31,,,,,,,,,,,,,,,,,,,,,,,,,
2017/11/01,,20215,35832,35831,11712,12065,38925,1144,,19667,11920,5249,1518,1608,205567,3770,544,538738,95701,161627,602,930,120680,137552,5483
2017/11/02,,20224,35832,35833,11720,12086,38935,1144,,19669,11924,5254,1518,1609,205658,3772,544,539320,95766,161793,602,930,120775,137596,5484
2017/11/03,,20227,35830,35831,11735,12101,38944,1145,,19672,11928,5263,1518,1609,205790,3772,544,539946,95963,161931,602,933,120855,137629,5484
2017/11/04,,20232,35825,35825,11742,12130,38954,1145,,19674,11929,5268,1518,1609,205874,3776,545,540478,96038,162040,602,935,120936,137665,5484
2017/11/05,,20238,35825,35825,11744,12148,38958,1145,,19677,11933,5272,1518,1611,205916,3778,545,540802,96068,162130,602,935,120991,137669,5484
2017/11/06,,20246,35828,35828,11750,12163,38967,1145,,19684,11939,5275,1518,1612,205971,3778,548,541768,96125,162228,602,935,121042,137697,5484
2017/11/07,,20252,35828,35828,11755,12191,38973,1145,,19688,11945,5279,1518,1613,206040,3778,549,542288,96125,162386,602,935,121119,137725,5484
2017/11/08,,20260,35834,35834,11765,12208,38979,1146,,19691,11948,5285,1518,1616,206174,3778,550,542387,96282,162505,602,936,121208,137757,5484
2017/11/09,,20268,35837,35837,11778,12223,38988,1147,,19697,11950,5291,1518,1617,206289,3778,550,543021,96392,162648,602,936,121298,137789,5484
2017/11/10,,20277,35842,35842,11788,12240,38999,1148,,19706,11954,5297,1518,1619,206391,3778,550,543561,96511,162816,602,936,121407,137829,5484
2017/11/11,,20284,35844,35844,11791,12272,39011,1148,,19712,11956,5316,1518,1618,208754,3778,550,543985,96682,162926,602,936,121483,137857,5484
2017/11/12,,20288,35846,35846,11791,12291,39012,1148,,19714,11957,5319,1518,1619,208863,3778,551,544240,96736,163004,602,936,121535,137876,5484
2017/11/13,,20298,35845,35845,11809,12304,39016,1149,,19715,11958,5323,1518,1620,209014,3778,551,544787,96951,163155,602,936,121625,137903,5485
2017/11/14,,20305,35846,35846,11816,12319,39032,1149,,19718,11962,5331,1518,1620,209012,3778,552,545372,96951,163419,602,936,121731,137931,5485
2017/11/15,,20317,35854,35854,11833,12334,39048,1151,,19724,11984,5334,1518,1622,209341,3784,552,546070,97113,163570,602,937,121839,137960,5485
2017/11/16,,20325,35856,35856,11847,12345,39061,1151,,19725,11991,5340,1518,1622,209498,3786,555,546720,97340,163684,602,937,121943,137997,5485
2017/11/17,,20333,35862,35861,11857,12367,39067,1151,,19727,11996,5346,1518,1624,209581,3786,556,547339,97340,163807,602,938,122029,138033,5485
2017/11/18,,20337,35860,35860,11864,12380,39072,1151,,19729,11997,5351,1518,1624,209636,3787,556,547743,97520,163908,602,937,122137,138030,5485
2017/11/19,,20342,35868,35868,11863,12392,39079,1151,,19729,11999,5358,1518,1624,209666,3788,556,548104,97595,164003,602,937,122198,138051,5485
2017/11/20,,20352,35868,35868,11871,12406,39084,1151,,19733,11999,5364,1518,1625,209766,3791,556,548644,97675,164107,602,938,122286,138075,5486
2017/11/21,,20360,35870,35870,11878,12417,39105,1151,,19736,12002,5371,1518,1626,209870,3791,556,549259,97760,164259,602,939,122380,138108,5486
2017/11/22,,20364,35870,35871,11893,12434,39113,1152,,19740,12007,5374,1518,1628,209987,3791,556,549864,97760,164406,602,940,122456,138148,5486
2017/11/23,,20373,35871,35871,11893,12446,39122,1152,,19744,12011,5378,1518,1630,210248,3791,556,550467,97760,164562,602,942,122544,138176,5486
2017/11/24,,20379,35870,35870,11897,12451,39135,1152,,19747,12014,5380,1518,1630,210364,3791,557,550951,97974,164665,602,942,122619,138210,5486
2017/11/25,,20388,35876,35876,11899,12468,39140,1153,,19752,12016,5387,1518,1632,210508,3791,558,551327,98039,164767,602,942,122669,138241,5486
2017/11/26,,20391,35875,35875,11898,12479,39149,1153,,19753,12019,5390,1518,1632,210531,3791,558,551688,98128,164834,602,942,122723,138257,5487
2017/11/27,,20395,35882,35882,11913,12501,39154,1153,,19756,12026,5401,1518,1633,210614,3791,559,552319,98308,164965,602,942,122808,138294,5487
2017/11/28,,20402,35885,35885,11920,12524,39170,1153,,19757,12031,5407,1518,1635,210732,3791,559,552951,98411,165098,602,944,122918,138329,5488
2017/11/29,,20412,35888,35888,11927,12537,39186,1153,,19759,12033,5412,1518,1636,210926,3791,560,553548,98411,165215,602,945,123008,138358,5488
2017/11/30,,20421,35891,35891,11938,12552,39197,1153,,19760,12033,5415,1518,1638,211232,3791,560,554152,98411,165356,602,946,123086,138403,5488
2017/12/01,,20427,35895,35895,11937,12570,39202,1153,,19761,12040,5425,1686,1639,211527,3792,561,554772,98689,165505,602,948,123169,138429,5492
2017/12/02,,20439,35898,35898,11943,12594,39203,1154,,19762,12040,5426,1686,1640,211654,3799,561,555205,98689,165601,602,949,123236,138439,5492
2017/12/03,,20442,35901,35901,11946,12619,39204,1155,,19762,12042,5426,1686,1640,211745,3807,564,555563,98839,165677,602,949,123297,138464,5492
2017/12/04,,20448,35908,35909,11944,12635,39214,1155,,19763,12047,5435,1686,1645,211880,3808,565,556136,98850,165797,602,948,123384,138474,5492
2017/12/05,,20457,35914,35914,11950,12643,39226,1155,,19770,12050,5444,1686,1649,211981,3808,565,556774,98850,165933,602,949,123498,138514,5492
2017/12/06,,20464,35917,35917,11956,12659,39238,1155,,19776,12053,5448,1686,1649,212089,3808,565,557369,98850,166130,602,952,123588,138547,5492
2017/12/07,,20471,35920,35920,11967,12679,39248,1155,,19778,12054,5459,1686,1649,212205,3808,566,557978,99127,166272,602,953,123676,138579,5492
2017/12/08,,20473,35924,35924,11972,12689,39255,1154,,19789,12057,5462,1686,1651,212486,3808,566,558594,99181,166412,602,953,123762,138610,5493
2017/12/09,,20477,35928,35930,11972,12705,39258,1155,,19794,12063,5468,1686,1651,212569,3808,566,559090,99262,166517,602,953,123838,138637,5493
2017/12/10,,20480,35933,35933,11966,12720,39263,1156,,19795,12063,5476,1686,1651,212636,3808,566,559470,99302,166627,602,953,123936,138655,5493
2017/12/11,,20487,35938,35937,11968,12728,39267,1161,,19796,12066,5481,1686,1652,212735,3809,566,560047,99302,166790,602,955,124037,138670,5493
2017/12/12,,20503,35940,35941,11977,12752,39280,1162,,19799,12071,5483,1686,1654,212955,3809,566,560682,99302,167081,602,955,124110,138710,5493
2017/12/13,,20509,35946,35946,11988,12786,39286,1162,,19806,12075,5486,1686,1655,213072,3809,567,561290,99302,167247,602,956,124189,138762,5493
2017/12/14,,20518,35948,35948,11993,12801,39294,1163,,19811,12082,5487,1686,1655,213253,3809,567,561879,99734,167429,602,956,124292,138816,5493
2017/12/15,,20523,35951,35951,12001,12817,39301,1164,,19813,12085,5491,1686,1655,213575,3809,567,562471,99830,167576,602,957,124392,138876,5493
2017/12/16,,20532,35953,35953,12003,12829,39306,1165,,19817,12098,5492,1686,1655,213750,3809,567,562998,99944,167642,602,957,124444,138907,5493
2017/12/17,,20537,35958,35959,12003,12848,39317,1165,,19817,12105,5493,1686,1656,213774,3809,567,563348,99980,167729,602,957,124480,138932,5493
2017/12/18,,20553,35965,35966,12003,12860,39320,,,19820,12108,5494,1686,1656,213928,3809,567,563905,100055,167855,602,957,124544,138952,5494
2017/12/19,,20557,35968,35968,11979,12870,39326,1167,,19822,12111,5498,1686,1656,214102,3809,568,564301,100175,167964,602,959,124633,138985,5495
2017/12/20,,20565,35966,35967,11985,12877,39333,1169,,19823,12114,5504,1686,1657,214236,3809,568,564896,100264,168157,602,960,124743,139016,5495
2017/12/21,,20577,35969,35969,11992,12889,39339,1169,,19826,12114,5510,1686,1658,214384,3809,568,565508,100369,168322,602,960,124819,139046,5495
2017/12/22,,20591,35969,35969,12004,12920,39354,1169,,19832,12114,5516,1686,1658,214489,3809,568,566027,100429,168472,602,960,124920,139068,5497
2017/12/23,,20599,35970,35970,12009,12934,39358,1169,,19833,12116,5518,1686,1659,214577,3820,568,566363,100537,168540,602,960,124985,139093,5497
2017/12/24,,20600,35971,35979,12010,12955,39361,1169,,19834,12117,5521,1686,1660,214618,3822,568,566673,100571,168598,602,960,125038,139112,5498
2017/12/25,,20605,35977,35977,12010,12960,39366,1169,,19838,12120,5523,1688,1660,214700,3822,568,567102,100637,168699,602,961,125076,139131,5498
2017/12/26,,20608,35979,35979,12010,12970,39367,1171,,19843,12121,5524,1688,1660,214757,3822,568,567657,100676,168776,602,961,125128,139148,5498
2017/12/27,,20612,35981,35981,12010,12992,39373,1171,,19845,12124,5530,1688,1661,214840,3826,568,568191,100724,168889,602,961,125196,139173,5499
