package name,version,source,downloads,language,use_count
org.wso2.carbon.mediation/org.wso2.carbon.mediator.cache,,maven,,java,87
org.functionaljava/functionaljava,,maven,,java,87
org.codehaus.woodstox/woodstox-core-lgpl,,maven,,java,86
org.typelevel/cats-laws_2.10,,maven,,java,86
org.wso2.carbon.mediation/org.wso2.carbon.mediation.ntask,,maven,,java,86
org.scala-lang.modules/scala-parser-combinators_2.13.0-M3,,maven,,java,86
org.wso2.carbon.mediation/org.wso2.carbon.mediation.clustering,,maven,,java,86
com.liferay/com.liferay.portal.dao.orm.custom.sql,,maven,,java,86
org.openimaj/core,,maven,,java,86
org.scalaz/scalaz-concurrent_2.12,,maven,,java,86
com.github.jsqlparser/jsqlparser,,maven,,java,86
org.wso2.carbon.mediation/org.wso2.carbon.mediator.router.impl,,maven,,java,86
com.sparkjava/spark-core,,maven,,java,86
org.openbase/jul.extension.rsb.util,,maven,,java,85
org.xmlresolver/xmlresolver,,maven,,java,85
com.nwalsh/nwalsh-annotations,,maven,,java,85
org.locationtech.geomesa/geomesa-filter_2.11,,maven,,java,85
org.jbpm/jbpm-flow,,maven,,java,85
uk.com.robust-it/cloning,,maven,,java,85
org.scala-native/javalib_native0.3_2.11,,maven,,java,85
com.github.cafapi.util/util-naming,,maven,,java,85
org.sonatype.aether/aether-spi,,maven,,java,85
org.jglue.cdi-unit/cdi-unit,,maven,,java,85
org.wso2.carbon.mediation/org.wso2.carbon.inbound.endpoint.osgi,,maven,,java,85
io.airlift/security,,maven,,java,85
org.wso2.carbon.mediation/org.wso2.carbon.inbound.endpoint.persistence,,maven,,java,85
org.scala-native/auxlib_native0.3_2.11,,maven,,java,85
org.wildfly/wildfly-jmx,,maven,,java,85
org.scalaz/scalaz-iteratee_2.11,,maven,,java,85
io.scalajs/nodejs-core_sjs0.6_2.12,,maven,,java,85
org.neo4j/neo4j-enterprise-kernel,,maven,,java,85
commons-daemon/commons-daemon,,maven,,java,84
org.uberfire/uberfire-io,,maven,,java,84
org.eclipse.dirigible/dirigible-commons-test,,maven,,java,84
net.officefloor.core/officeframe,,maven,,java,84
com.github.cafapi/caf-api,,maven,,java,84
org.scala-native/scalalib_native0.3_2.11,,maven,,java,84
io.apiman/apiman-common-plugin,,maven,,java,84
org.wildfly/wildfly-jpa,,maven,,java,84
io.apiman/apiman-common-logging-core,,maven,,java,84
org.eclipse.dirigible/dirigible-repository-search,,maven,,java,84
org.eclipse.dirigible/dirigible-repository-zip,,maven,,java,84
com.google.http-client/google-http-client-appengine,,maven,,java,84
org.wso2.carbon.mediation/org.wso2.carbon.inbound.endpoint,,maven,,java,84
org.sonatype.aether/aether-test-util,,maven,,java,84
org.specs2/specs2-scalaz-core_2.9.1-1,,maven,,java,84
com.github.luben/zstd-jni,,maven,,java,84
org.scala-js/scalajs-env-selenium_2.11,,maven,,java,84
org.typelevel/cats-kernel_sjs0.6_2.10,,maven,,java,84
org.eclipse.dirigible/dirigible-service-anonymous,,maven,,java,84
org.jboss.spec.javax.xml.ws/jboss-jaxws-api_2.3_spec,,maven,,java,84
org.n52.sensorweb/52n-w3c-schema,,maven,,java,84
org.wildfly/wildfly-system-jmx,,maven,,java,84
org.vertexium/vertexium-core,,maven,,java,83
net.officefloor.core/officexml,,maven,,java,83
org.commonjava.indy/indy-api,,maven,,java,83
org.specs2/specs2_2.9.1-1,,maven,,java,83
org.eclipse.dirigible/dirigible-repository-api-test,,maven,,java,83
org.minidns/minidns-core,,maven,,java,83
org.sonatype.aether/aether-util,,maven,,java,83
org.wildfly.wildfly-http-client/wildfly-http-transaction-client,,maven,,java,83
org.knowm.xchart/xchart,,maven,,java,83
org.openbase/jul.storage,,maven,,java,83
io.scalajs/nodejs-core_sjs0.6_2.11,,maven,,java,83
com.github.ldaniels528/scalajs-common_sjs0.6_2.11,,maven,,java,83
com.stormpath.sdk/stormpath-sdk-api,,maven,,java,83
io.airlift/bootstrap,,maven,,java,83
org.wildfly/wildfly-security-api,,maven,,java,83
jtidy/jtidy,,maven,,java,83
org.scala-js/scalajs-library_2.12.0-RC2,,maven,,java,83
com.typesafe.akka/akka-cluster-sharding_2.12,,maven,,java,82
io.cloudsoft.jclouds/jclouds-scriptbuilder,,maven,,java,82
org.wildfly/wildfly-arquillian-testenricher-msc,,maven,,java,82
com.typesafe.play/play-specs2_2.10,,maven,,java,82
com.netflix.feign/feign-core,,maven,,java,82
net.officefloor.core/officemodelgen,,maven,,java,82
org.wso2.carbon.mediation/org.wso2.carbon.task.services,,maven,,java,82
org.wso2.carbon.mediation/org.wso2.carbon.mediation.registry,,maven,,java,82
org.wso2.carbon.identity.framework/org.wso2.carbon.identity.entitlement.stub,,maven,,java,82
org.arquillian.reporter/arquillian-reporter-api,,maven,,java,82
com.liferay/com.liferay.portal.instance.lifecycle,,maven,,java,82
org.jbpm/jbpm-flow-builder,,maven,,java,82
geronimo-spec/geronimo-spec-servlet,,maven,,java,82
org.wso2.balana/org.wso2.balana,,maven,,java,82
com.typesafe.play/play-java_2.11,,maven,,java,82
org.springframework.roo/org.springframework.roo.project,,maven,,java,82
io.airlift/trace-token,,maven,,java,82
org.commonjava.aprox/aprox-api,,maven,,java,82
org.wso2.carbon.mediation/org.wso2.carbon.mediation.dependency.mgt,,maven,,java,82
com.google.inject.extensions/guice-jmx,,maven,,java,82
com.github.fakemongo/fongo,,maven,,java,82
io.airlift/stats,,maven,,java,82
org.jadira.usertype/usertype.core,,maven,,java,82
io.cloudsoft.jclouds/jclouds-compute,,maven,,java,81
com.orientechnologies/orientdb-test-commons,,maven,,java,81
org.eclipse.dirigible/dirigible-database-derby,,maven,,java,81
org.eclipse.dirigible/dirigible-repository-local,,maven,,java,81
com.github.alexarchambault/case-app-util_2.11,,maven,,java,81
io.circe/circe-generic-extras_2.12,,maven,,java,81
com.stormpath.sdk/stormpath-sdk-impl,,maven,,java,81
com.github.alexarchambault/case-app-annotations_2.11,,maven,,java,81
com.vividsolutions/jts-io,,maven,,java,81
com.sun.xml.bind.external/rngom,,maven,,java,81
io.apiman/apiman-gateway-engine-beans,,maven,,java,81
com.yammer.metrics/metrics-logback,,maven,,java,81
org.jasypt/jasypt-spring31,,maven,,java,81
com.typesafe.slick/slick_2.11,,maven,,java,81
org.wildfly/wildfly-arquillian-common,,maven,,java,81
bsh/bsh,,maven,,java,81
io.airlift/http-client,,maven,,java,81
org.jboss.ws.cxf/jbossws-cxf-factories,,maven,,java,81
org.omnifaces/omnifaces,,maven,,java,81
io.javaslang/javaslang-match,,maven,,java,81
net.officefloor.core/officecompiler,,maven,,java,81
org.locationtech.geomesa/geomesa-arrow-jts,,maven,,java,81
com.github.seanyinx/unit-scaffolding,,maven,,java,81
io.airlift/node,,maven,,java,80
org.jboss.ws/jbossws-common-tools,,maven,,java,80
com.github.alexarchambault/case-app_2.11,,maven,,java,80
org.jboss.ws.cxf/jbossws-cxf-jaspi,,maven,,java,80
org.neo4j/neo4j-management,,maven,,java,80
com.lihaoyi/ammonite-ops_2.12,,maven,,java,80
org.sonarsource.sonarqube/sonar-plugin-api,,maven,,java,80
org.jboss.ws.cxf/jbossws-cxf-client,,maven,,java,80
org.wso2.carbon.analytics-common/org.wso2.carbon.event.application.deployer,,maven,,java,80
org.locationtech.geomesa/geomesa-arrow-gt_2.11,,maven,,java,80
it.tidalwave.thesefoolishthings/it-tidalwave-role,,maven,,java,80
org.scalaz/scalaz-scalacheck-binding_2.11,,maven,,java,80
org.wildfly/wildfly-picketlink,,maven,,java,80
com.yammer.metrics/metrics-servlet,,maven,,java,80
net.schmizz/sshj,,maven,,java,80
com.stormpath.sdk/stormpath-sdk-oauth,,maven,,java,80
com.alibaba/dubbo-rpc-api,,maven,,java,80
com.liferay/com.liferay.dynamic.data.mapping.form.field.type,,maven,,java,80
org.wso2.carbon.mediation/org.wso2.carbon.mediation.initializer,,maven,,java,80
org.wso2.carbon.commons/org.wso2.carbon.url.mapper.stub,,maven,,java,80
org.datavec/datavec-api,,maven,,java,80
org.n52.sensorweb/52n-ogc-schema,,maven,,java,80
io.javaslang/javaslang,,maven,,java,80
org.springframework.session/spring-session-core,,maven,,java,80
org.entando.entando/entando-engine,,maven,,java,79
com.github.alexarchambault/scalacheck-shapeless_1.13_2.12,,maven,,java,79
saxon/saxon,,maven,,java,79
ma.glasnost.orika/orika-core,,maven,,java,79
org.springframework.roo/org.springframework.roo.propfiles.manager,,maven,,java,79
io.gravitee.reporter/gravitee-reporter-api,,maven,,java,79
org.kuali.rice/rice-core-service-api,,maven,,java,79
org.jbundle.config.dep/jbundle-config-dep-thin-db,,maven,,java,79
se.jguru.nazgul.tools.validation.api/nazgul-tools-validation-api,,maven,,java,79
com.sun.xml.bind/jaxb-extra-osgi,,maven,,java,79
com.stormpath.sdk/stormpath-sdk-httpclient,,maven,,java,79
org.jxmpp/jxmpp-util-cache,,maven,,java,79
org.hawkular.alerts/hawkular-alerts-api,,maven,,java,79
com.netflix.astyanax/astyanax-core,,maven,,java,79
org.arquillian.reporter/arquillian-core-reporter-api,,maven,,java,79
sk.seges.sesam/sesam-annotation-core-support,,maven,,java,79
org.locationtech.geomesa/geomesa-index-api_2.11,,maven,,java,79
org.daisy.libs/saxon-he,,maven,,java,79
org.n52.sensorweb/52n-xml-xlink-v110,,maven,,java,79
com.github.nscala-time/nscala-time_2.10,,maven,,java,79
org.scala-native/test-interface-sbt-defs_native0.3_2.11,,maven,,java,79
org.molgenis/molgenis-settings,,maven,,java,79
org.swinglabs/swingx,,maven,,java,79
org.eclipse.ditto/ditto-json,,maven,,java,78
org.jxmpp/jxmpp-core,,maven,,java,78
org.kuali.rice/rice-kim-framework,,maven,,java,78
org.wso2.carbon.analytics-common/org.wso2.carbon.event.stream.core,,maven,,java,78
org.kuali.rice/rice-kew-framework,,maven,,java,78
io.prometheus/simpleclient_servlet,,maven,,java,78
net.java.truevfs/truevfs-comp-zip,,maven,,java,78
com.lihaoyi/pprint_2.10,,maven,,java,78
org.daisy.libs/com.xmlcalabash,,maven,,java,78
net.sf.saxon/saxon-dom,,maven,,java,78
org.eclipse.dirigible/dirigible-commons-xml2json,,maven,,java,78
org.eclipse.dirigible/dirigible-engine-api,,maven,,java,78
org.jscience/jscience,,maven,,java,78
net.stickycode.composite/sticky-composite-unittest,,maven,,java,78
org.springframework.roo/org.springframework.roo.settings,,maven,,java,78
org.kuali.rice/rice-core-service-framework,,maven,,java,78
io.airlift/discovery,,maven,,java,78
org.scala-native/test-interface-serialization_native0.3_2.11,,maven,,java,78
com.netflix.astyanax/astyanax-cassandra,,maven,,java,78
org.wso2.carbon.identity.framework/org.wso2.carbon.identity.notification.mgt,,maven,,java,78
org.jbpm/jbpm-persistence-api,,maven,,java,78
org.eclipse.dirigible/dirigible-database-persistence,,maven,,java,78
org.wso2.carbon.analytics/org.wso2.carbon.analytics.datasource.commons,,maven,,java,77
com.hazelcast/hazelcast-spring,,maven,,java,77
org.arquillian.cube/arquillian-cube-requirement-spi,,maven,,java,77
org.hawkular.commons/hawkular-inventory-paths,,maven,,java,77
net.thisptr/jackson-jq,,maven,,java,77
org.molgenis/molgenis-data-security,,maven,,java,77
net.java.truevfs/truevfs-comp-zipdriver,,maven,,java,77
org.arquillian.reporter/arquillian-reporter-impl,,maven,,java,77
org.kuali.rice/rice-krad-web-framework,,maven,,java,77
org.bouncycastle/bcprov-ext-jdk15on,,maven,,java,77
com.roundeights/hasher_2.11,,maven,,java,77
org.commonjava.indy/indy-subsys-flatfile,,maven,,java,77
org.directwebremoting/dwr,,maven,,java,77
org.wso2.orbit.com.nimbusds/nimbus-jose-jwt,,maven,,java,77
jstl/jstl,,maven,,java,77
org.springframework.roo/org.springframework.roo.classpath,,maven,,java,77
org.scalaz.stream/scalaz-stream_2.11,,maven,,java,77
org.commonjava.indy/indy-test-db,,maven,,java,77
jfree/jcommon,,maven,,java,77
org.scala-native/test-interface_native0.3_2.11,,maven,,java,77
org.daisy.pipeline/common-utils,,maven,,java,77
com.profesorfalken/jPowerShell,,maven,,java,77
org.sakaiproject.edu-services.course-management/coursemanagement-api,,maven,,java,77
org.elasticsearch.plugin/transport-netty4-client,,maven,,java,77
org.jbpm/jbpm-test-util,,maven,,java,77
org.typelevel/macro-compat_2.12.0-RC2,,maven,,java,77
com.holon-platform.core/holon-core,,maven,,java,76
com.networknt/utility,,maven,,java,76
io.gravitee.gateway/gravitee-gateway-api,,maven,,java,76
org.scalaz/scalaz-concurrent_2.10,,maven,,java,76
com.github.pureconfig/pureconfig_2.11,,maven,,java,76
org.arquillian.cube/arquillian-cube-api,,maven,,java,76
org.commonjava.indy/indy-db-memory,,maven,,java,76
org.hawkular.commons/hawkular-bus-common,,maven,,java,76
com.sun.grizzly/grizzly-compat,,maven,,java,76
org.typelevel/cats-macros_sjs0.6_2.10,,maven,,java,76
org.eclipse.dirigible/dirigible-database-data-models,,maven,,java,76
com.android.tools.build/gradle,,maven,,java,76
com.networknt/service,,maven,,java,76
org.eclipse.dirigible/dirigible-repository-master,,maven,,java,76
org.jbpm/jbpm-persistence-jpa,,maven,,java,76
org.eclipse.ditto/ditto-model-base,,maven,,java,75
io.grpc/grpc-all,,maven,,java,75
org.arquillian.cube/arquillian-cube-spi,,maven,,java,75
com.orientechnologies/orientdb-core,,maven,,java,75
com.fatboyindustrial.gson-javatime-serialisers/gson-javatime-serialisers,,maven,,java,75
it.unimi.dsi/dsiutils,,maven,,java,75
org.wso2.carbon.identity.framework/org.wso2.carbon.identity.entitlement.common,,maven,,java,75
ldapsdk/ldapsdk,,maven,,java,75
io.github.microutils/kotlin-logging,,maven,,java,75
org.typelevel/cats-core_sjs0.6_2.10,,maven,,java,75
org.openehealth.ipf.commons/ipf-commons-xml,,maven,,java,75
org.xml-cml/euclid-testutil,,maven,,java,75
ro.pippo/pippo-core,,maven,,java,75
org.daisy.pipeline/woodstox-osgi-adapter,,maven,,java,75
org.eclipse.dirigible/dirigible-core-scheduler,,maven,,java,75
net.sourceforge.htmlcleaner/htmlcleaner,,maven,,java,75
eu.timepit/refined_2.12,,maven,,java,75
org.jxmpp/jxmpp-jid,,maven,,java,75
io.apiman/apiman-gateway-engine-core,,maven,,java,75
org.open-dolphin/dolphin-shared,,maven,,java,75
com.opentable.components/otj-pg-embedded,,maven,,java,75
com.nhaarman/expect.kt,,maven,,java,75
com.lihaoyi/geny_2.11,,maven,,java,74
com.helger/ph-bc,,maven,,java,74
com.netflix.astyanax/astyanax-thrift,,maven,,java,74
org.duracloud/common,,maven,,java,74
org.commonjava.indy/indy-subsys-http,,maven,,java,74
org.mule.runtime/mule-extensions-soap-api,,maven,,java,74
io.gravitee.plugin/gravitee-plugin-core,,maven,,java,74
org.xml-cml/euclid,,maven,,java,74
org.skinny-framework/skinny-logback,,maven,,java,74
org.neo4j/neo4j-ha,,maven,,java,74
org.molgenis/molgenis-data-file,,maven,,java,74
com.nhaarman/mockito-kotlin,,maven,,java,74
org.scala-js/scalajs-test-interface_2.12.0-RC2,,maven,,java,74
io.github.msdk/msdk-datamodel,,maven,,java,74
org.wso2.carbon.analytics/org.wso2.carbon.analytics.datasource.core,,maven,,java,74
org.jboss.spec.javax.ws.rs/jboss-jaxrs-api_1.1_spec,,maven,,java,74
com.google.oauth-client/google-oauth-client-java6,,maven,,java,74
org.daisy.libs/jing,,maven,,java,73
org.mongodb/mongodb-driver-reactivestreams,,maven,,java,73
org.scala-js/scalajs-library_2.13.0-M3,,maven,,java,73
geronimo-spec/geronimo-spec-j2ee,,maven,,java,73
org.http4s/http4s-dsl_2.12,,maven,,java,73
com.linkedin.pegasus/log-test-config,,maven,,java,73
org.wso2.carbon.identity.framework/org.wso2.carbon.identity.authenticator.thrift,,maven,,java,73
io.servicecomb/foundation-common,,maven,,java,73
com.typesafe.akka/akka-http-experimental_2.11,,maven,,java,73
org.igniterealtime.smack/smack-core,,maven,,java,73
org.arquillian.cube/arquillian-cube-core,,maven,,java,73
org.wildfly/wildfly-arquillian-protocol-jmx,,maven,,java,73
com.univocity/univocity-output-tester,,maven,,java,73
org.refcodes/refcodes-licensing,,maven,,java,73
org.mariadb.jdbc/mariadb-java-client,,maven,,java,73
net.java.truevfs/truevfs-comp-ibm437,,maven,,java,73
commons-transaction/commons-transaction,,maven,,java,73
com.helger/ph-security,,maven,,java,73
org.xml-cml/cmlxom,,maven,,java,73
com.tinkerpop.blueprints/blueprints-test,,maven,,java,73
org.quartz-scheduler/quartz-jobs,,maven,,java,73
com.liferay/com.liferay.portal.background.task.service,,maven,,java,72
io.dropwizard.metrics/metrics-httpclient,,maven,,java,72
net.java.truevfs/truevfs-driver-zip,,maven,,java,72
com.netflix.rxjava/rxjava-core,,maven,,java,72
com.helger/ph-xsds-xmldsig,,maven,,java,72
de.mhus.lib/mhu-lib-annotations,,maven,,java,72
org.daisy.pipeline/xproc-api,,maven,,java,72
com.univocity/univocity-parsers,,maven,,java,72
org.eclipse.microprofile.config/microprofile-config-api,,maven,,java,72
org.jbundle.base/org.jbundle.base,,maven,,java,71
org.springframework.security/spring-security-ldap,,maven,,java,71
org.quickgeo/quickgeo-core,,maven,,java,71
nl.cloudfarming.eventbus/cloudfarming-eventbus,,maven,,java,71
com.mattbertolini/liquibase-slf4j,,maven,,java,71
org.flowable/flowable-spring-common,,maven,,java,71
org.scannotation/scannotation,,maven,,java,71
com.google.dagger/dagger,,maven,,java,71
org.osgi/org.osgi.service.metatype.annotations,,maven,,java,71
org.scala-js/scalajs-stubs_2.13.0-M3,,maven,,java,71
org.daisy.pipeline/framework-core,,maven,,java,71
io.servicecomb/foundation-test-scaffolding,,maven,,java,71
se.vgregion.daoframework/dao-framework,,maven,,java,71
info.cukes/cucumber-guice,,maven,,java,71
org.open-dolphin/dolphin-client,,maven,,java,71
org.jflux/org.jflux.impl.registry.osgi,,maven,,java,71
com.outr/perfolation-macros_2.11,,maven,,java,71
de.mhus.lib/mhu-lib-core,,maven,,java,71
org.anarres.lzo/lzo-core,,maven,,java,71
com.udojava/EvalEx,,maven,,java,71
org.commonjava.indy/indy-test-utils,,maven,,java,71
org.wildfly/wildfly-clustering-api,,maven,,java,71
nl.cloudfarming.client/lib-common,,maven,,java,71
org.jboss.spec.javax.security.auth.message/jboss-jaspi-api_1.0_spec,,maven,,java,71
org.wso2.carbon.identity.framework/org.wso2.carbon.identity.entitlement,,maven,,java,71
io.cucumber/cucumber-junit,,maven,,java,71
com.liferay/com.liferay.exportimport.service,,maven,,java,71
com.xeiam.xchange/xchange-core,,maven,,java,71
net.fortytwo.sesametools/common,,maven,,java,70
com.alibaba/dubbo-container-api,,maven,,java,70
io.airlift/jmx,,maven,,java,70
org.wildfly/wildfly-arquillian-container-managed,,maven,,java,70
com.outr/scribe-macros_2.11,,maven,,java,70
com.eurodyn.qlack2.util/qlack2-util-docker,,maven,,java,70
org.aksw.commons/aksw-commons-collections,,maven,,java,70
it.tidalwave.thesefoolishthings/it-tidalwave-util-java8supplement,,maven,,java,70
org.eobjects.datacleaner/DataCleaner-api,,maven,,java,70
