package name,version,source,downloads,language
taxamo,,pypi,"{u'last_month': 728, u'last_week': 150, u'last_day': 36}",python
taxcalc,,pypi,"{u'last_month': 107, u'last_week': 47, u'last_day': 0}",python
Taxonome,,pypi,{},python
tayra,,pypi,"{u'last_month': 48, u'last_week': 21, u'last_day': 0}",python
tbag,,pypi,"{u'last_month': 96, u'last_week': 44, u'last_day': 0}",python
tbip,,pypi,"{u'last_month': 42, u'last_week': 15, u'last_day': 0}",python
tbutils,,pypi,"{u'last_month': 30, u'last_week': 11, u'last_day': 0}",python
tbx,,pypi,"{u'last_month': 183, u'last_week': 68, u'last_day': 1}",python
tcm2sql,,pypi,"{u'last_month': 30, u'last_week': 9, u'last_day': 0}",python
tcod,,pypi,"{u'last_month': 3969, u'last_week': 977, u'last_day': 128}",python
tcore,,pypi,"{u'last_month': 58, u'last_week': 18, u'last_day': 0}",python
tcp-forward,,pypi,"{u'last_month': 42, u'last_week': 16, u'last_day': 0}",python
tcpliveplot,,pypi,"{u'last_month': 39, u'last_week': 15, u'last_day': 0}",python
tcplog,,pypi,"{u'last_month': 44, u'last_week': 16, u'last_day': 0}",python
tcpnetlock,,pypi,"{u'last_month': 76, u'last_week': 23, u'last_day': 0}",python
tdda,,pypi,"{u'last_month': 289, u'last_week': 83, u'last_day': 11}",python
tdl,,pypi,"{u'last_month': 786, u'last_week': 115, u'last_day': 10}",python
tec.ic.ia.p2.g05,,pypi,"{u'last_month': 38, u'last_week': 10, u'last_day': 0}",python
telegram-bot,,pypi,"{u'last_month': 287, u'last_week': 73, u'last_day': 12}",python
telegram-bot-framework,,pypi,"{u'last_month': 85, u'last_week': 27, u'last_day': 0}",python
telenium,,pypi,"{u'last_month': 67, u'last_week': 22, u'last_day': 0}",python
telepyth,,pypi,"{u'last_month': 75, u'last_week': 26, u'last_day': 3}",python
telescope-ngs,,pypi,"{u'last_month': 33, u'last_week': 11, u'last_day': 0}",python
Telethon,,pypi,{},python
Telethon-aio,,pypi,{},python
TelethonGoblenusTest,,pypi,{},python
Telethon-sync,,pypi,{},python
tellive-py,,pypi,"{u'last_month': 52, u'last_week': 22, u'last_day': 0}",python
temboard-agent,,pypi,"{u'last_month': 148, u'last_week': 48, u'last_day': 0}",python
Tempita,,pypi,{},python
templer.buildout,,pypi,"{u'last_month': 69, u'last_week': 25, u'last_day': 2}",python
tempson,,pypi,"{u'last_month': 38, u'last_week': 14, u'last_day': 0}",python
tempura,,pypi,"{u'last_month': 31, u'last_week': 9, u'last_day': 0}",python
tendenci,,pypi,"{u'last_month': 1666, u'last_week': 668, u'last_day': 2}",python
tendril-framework,,pypi,"{u'last_month': 513, u'last_week': 265, u'last_day': 38}",python
tendril-utils-core,,pypi,"{u'last_month': 68, u'last_week': 22, u'last_day': 0}",python
Tenjin,,pypi,{},python
tenpy,,pypi,"{u'last_month': 40, u'last_week': 11, u'last_day': 0}",python
tensorboardcolab,,pypi,"{u'last_month': 2699, u'last_week': 688, u'last_day': 121}",python
TensorImage,,pypi,{},python
tentakel,,pypi,"{u'last_month': 31, u'last_week': 8, u'last_day': 0}",python
tenyksservice,,pypi,"{u'last_month': 60, u'last_week': 24, u'last_day': 0}",python
tequila,,pypi,"{u'last_month': 46, u'last_week': 16, u'last_day': 0}",python
tergraw,,pypi,"{u'last_month': 43, u'last_week': 17, u'last_day': 0}",python
termcast_client,,pypi,{},python
termcast_server,,pypi,{},python
TermEmulator,,pypi,{},python
termineter,,pypi,"{u'last_month': 71, u'last_week': 24, u'last_day': 0}",python
Terms,,pypi,{},python
termtosvg,,pypi,"{u'last_month': 790, u'last_week': 253, u'last_day': 42}",python
terraform-compliance,,pypi,"{u'last_month': 726, u'last_week': 364, u'last_day': 58}",python
terraform-validator,,pypi,"{u'last_month': 61, u'last_week': 19, u'last_day': 0}",python
terragon,,pypi,"{u'last_month': 482, u'last_week': 361, u'last_day': 97}",python
tesseract,,pypi,"{u'last_month': 6767, u'last_week': 1517, u'last_day': 229}",python
testdimensions,,pypi,"{u'last_month': 31, u'last_week': 9, u'last_day': 0}",python
testdrive,,pypi,"{u'last_month': 40, u'last_week': 14, u'last_day': 0}",python
testfarm,,pypi,"{u'last_month': 32, u'last_week': 11, u'last_day': 0}",python
testing.elasticsearch,,pypi,"{u'last_month': 123, u'last_week': 62, u'last_day': 32}",python
testkraut,,pypi,"{u'last_month': 39, u'last_week': 14, u'last_day': 0}",python
testmill,,pypi,"{u'last_month': 40, u'last_week': 16, u'last_day': 0}",python
testmon,,pypi,"{u'last_month': 71, u'last_week': 29, u'last_day': 0}",python
testoob,,pypi,"{u'last_month': 318, u'last_week': 43, u'last_day': 3}",python
testrailrobot,,pypi,"{u'last_month': 48, u'last_week': 15, u'last_day': 0}",python
test_steps,,pypi,{},python
testtools,,pypi,"{u'last_month': 366943, u'last_week': 92098, u'last_day': 14556}",python
tet,,pypi,"{u'last_month': 46, u'last_week': 20, u'last_day': 0}",python
teuthology,,pypi,"{u'last_month': 32, u'last_week': 10, u'last_day': 0}",python
texas,,pypi,"{u'last_month': 42, u'last_week': 17, u'last_day': 0}",python
texext,,pypi,"{u'last_month': 282, u'last_week': 58, u'last_day': 2}",python
texfigure,,pypi,"{u'last_month': 29, u'last_week': 10, u'last_day': 0}",python
Texthon,,pypi,{},python
textminer,,pypi,"{u'last_month': 66, u'last_week': 29, u'last_day': 0}",python
textpipe-pattern,,pypi,"{u'last_month': 219, u'last_week': 65, u'last_day': 3}",python
texttaglib,,pypi,"{u'last_month': 47, u'last_week': 19, u'last_day': 0}",python
TextTest,,pypi,{},python
textworld,,pypi,"{u'last_month': 99, u'last_week': 69, u'last_day': 5}",python
textworld-remote-env,,pypi,"{u'last_month': 1814, u'last_week': 499, u'last_day': 63}",python
tff,,pypi,"{u'last_month': 231, u'last_week': 56, u'last_day': 2}",python
TFFactory,,pypi,{},python
TFL,,pypi,{},python
tf-latino,,pypi,"{u'last_month': 52, u'last_week': 15, u'last_day': 0}",python
tfnz,,pypi,"{u'last_month': 96, u'last_week': 42, u'last_day': 0}",python
tfweb,,pypi,"{u'last_month': 37, u'last_week': 14, u'last_day': 0}",python
tg-bot,,pypi,"{u'last_month': 34, u'last_week': 10, u'last_day': 0}",python
tgintegration,,pypi,"{u'last_month': 74, u'last_week': 22, u'last_day': 0}",python
Theano,,pypi,{},python
TheanoLM,,pypi,{},python
thebestspinner,,pypi,"{u'last_month': 41, u'last_week': 15, u'last_day': 0}",python
TheCannon,,pypi,{},python
the-ends,,pypi,"{u'last_month': 40, u'last_week': 16, u'last_day': 0}",python
thefuck,,pypi,"{u'last_month': 5453, u'last_week': 1271, u'last_day': 204}",python
thefuckPPPP,,pypi,{},python
theming.toolkit.core,,pypi,"{u'last_month': 34, u'last_week': 14, u'last_day': 0}",python
theming.toolkit.viewlets,,pypi,"{u'last_month': 28, u'last_week': 10, u'last_day': 0}",python
theming.toolkit.views,,pypi,"{u'last_month': 32, u'last_week': 11, u'last_day': 0}",python
themis-autoscaler,,pypi,"{u'last_month': 72, u'last_week': 30, u'last_day': 0}",python
the-refinery-toolkit,,pypi,"{u'last_month': 4929, u'last_week': 666, u'last_day': 183}",python
therpy,,pypi,"{u'last_month': 75, u'last_week': 30, u'last_day': 0}",python
thesmuggler,,pypi,"{u'last_month': 79, u'last_week': 17, u'last_day': 1}",python
thespian,,pypi,"{u'last_month': 2824, u'last_week': 588, u'last_day': 58}",python
Thin-Deployer,,pypi,{},python
thinrpc,,pypi,"{u'last_month': 90, u'last_week': 34, u'last_day': 0}",python
third-party-license-file-generator,,pypi,"{u'last_month': 66, u'last_week': 21, u'last_day': 1}",python
thonny,,pypi,"{u'last_month': 3616, u'last_week': 806, u'last_day': 108}",python
thonny-circuitpython,,pypi,"{u'last_month': 55, u'last_week': 18, u'last_day': 0}",python
thor,,pypi,"{u'last_month': 1989, u'last_week': 542, u'last_day': 67}",python
ThorlabsPM100,,pypi,{},python
thorpy,,pypi,"{u'last_month': 1006, u'last_week': 111, u'last_day': 12}",python
thotus,,pypi,"{u'last_month': 29, u'last_week': 9, u'last_day': 0}",python
thread-bitstring,,pypi,"{u'last_month': 133, u'last_week': 31, u'last_day': 9}",python
threema.gateway,,pypi,"{u'last_month': 82, u'last_week': 30, u'last_day': 1}",python
threeML,,pypi,{},python
thrift_hive_metastore,,pypi,{},python
thriftpy2,,pypi,"{u'last_month': 555, u'last_week': 141, u'last_day': 32}",python
thrift-tools,,pypi,"{u'last_month': 66, u'last_week': 24, u'last_day': 3}",python
thunder-subtitle,,pypi,"{u'last_month': 38, u'last_week': 11, u'last_day': 0}",python
tick,,pypi,"{u'last_month': 369, u'last_week': 80, u'last_day': 10}",python
tidues-tools,,pypi,"{u'last_month': 59, u'last_week': 19, u'last_day': 0}",python
Tidy,,pypi,{},python
TIE,,pypi,{},python
tigereye,,pypi,"{u'last_month': 59, u'last_week': 18, u'last_day': 0}",python
tigerfix,,pypi,"{u'last_month': 34, u'last_week': 12, u'last_day': 0}",python
TigerShark,,pypi,{},python
tikapy,,pypi,"{u'last_month': 74, u'last_week': 18, u'last_day': 0}",python
TikiDB,,pypi,{},python
tilegamelib,,pypi,"{u'last_month': 267, u'last_week': 240, u'last_day': 0}",python
tile-generator,,pypi,"{u'last_month': 665, u'last_week': 170, u'last_day': 15}",python
TileStache,,pypi,{},python
TimeSide,,pypi,{},python
timestring,,pypi,"{u'last_month': 3616, u'last_week': 960, u'last_day': 148}",python
timetree,,pypi,"{u'last_month': 46, u'last_week': 12, u'last_day': 0}",python
timml,,pypi,"{u'last_month': 32, u'last_week': 12, u'last_day': 1}",python
timstools,,pypi,"{u'last_month': 44, u'last_week': 14, u'last_day': 0}",python
tinfo,,pypi,"{u'last_month': 30, u'last_week': 11, u'last_day': 0}",python
tingbot-python,,pypi,"{u'last_month': 96, u'last_week': 39, u'last_day': 0}",python
tingyun,,pypi,"{u'last_month': 129, u'last_week': 60, u'last_day': 6}",python
tinyhttp,,pypi,"{u'last_month': 33, u'last_week': 13, u'last_day': 0}",python
tinyscript,,pypi,"{u'last_month': 6056, u'last_week': 1817, u'last_day': 234}",python
TinySpider,,pypi,{},python
tiptoft,,pypi,"{u'last_month': 74, u'last_week': 16, u'last_day': 0}",python
tissue_enrichment_analysis,,pypi,{},python
tistory-cli,,pypi,"{u'last_month': 53, u'last_week': 15, u'last_day': 0}",python
titanium-rhythm,,pypi,"{u'last_month': 51, u'last_week': 17, u'last_day': 0}",python
titus,,pypi,"{u'last_month': 135, u'last_week': 44, u'last_day': 4}",python
Tka11y,,pypi,{},python
tkbak,,pypi,"{u'last_month': 75, u'last_week': 25, u'last_day': 0}",python
tkinterquickhelper,,pypi,"{u'last_month': 320, u'last_week': 76, u'last_day': 12}",python
tkintertable,,pypi,"{u'last_month': 852, u'last_week': 194, u'last_day': 33}",python
tkp,,pypi,"{u'last_month': 52, u'last_week': 21, u'last_day': 0}",python
tkquick,,pypi,"{u'last_month': 49, u'last_week': 16, u'last_day': 0}",python
tl,,pypi,"{u'last_month': 52, u'last_week': 15, u'last_day': 0}",python
tl.buildout_virtual_python,,pypi,{},python
tls-syslog,,pypi,"{u'last_month': 5461, u'last_week': 1616, u'last_day': 268}",python
tl.testing,,pypi,"{u'last_month': 772, u'last_week': 204, u'last_day': 33}",python
tmc,,pypi,"{u'last_month': 86, u'last_week': 38, u'last_day': 0}",python
TMDAng,,pypi,{},python
tmi_viewer,,pypi,{},python
tmpld,,pypi,"{u'last_month': 58, u'last_week': 26, u'last_day': 1}",python
tmtk,,pypi,"{u'last_month': 74, u'last_week': 30, u'last_day': 0}",python
tmux-master,,pypi,"{u'last_month': 29, u'last_week': 9, u'last_day': 0}",python
tnefparse,,pypi,"{u'last_month': 1187, u'last_week': 305, u'last_day': 86}",python
tnet,,pypi,"{u'last_month': 33, u'last_week': 13, u'last_day': 0}",python
tnetstring3,,pypi,"{u'last_month': 34, u'last_week': 13, u'last_day': 0}",python
to,,pypi,"{u'last_month': 735, u'last_week': 178, u'last_day': 13}",python
tocka-Django,,pypi,{},python
tockloader,,pypi,"{u'last_month': 159, u'last_week': 38, u'last_day': 2}",python
todoist-python,,pypi,"{u'last_month': 1570, u'last_week': 452, u'last_day': 81}",python
todo-sync,,pypi,"{u'last_month': 59, u'last_week': 23, u'last_day': 0}",python
toga-gtk,,pypi,"{u'last_month': 708, u'last_week': 144, u'last_day': 13}",python
Token,,pypi,{},python
tokenhsbc,,pypi,"{u'last_month': 29, u'last_week': 10, u'last_day': 0}",python
tokenizer-hub,,pypi,"{u'last_month': 171, u'last_week': 21, u'last_day': 3}",python
tokio,,pypi,"{u'last_month': 37, u'last_week': 14, u'last_day': 0}",python
tomcatmanager,,pypi,"{u'last_month': 130, u'last_week': 37, u'last_day': 3}",python
tomodachi,,pypi,"{u'last_month': 512, u'last_week': 163, u'last_day': 8}",python
tone-deaf,,pypi,"{u'last_month': 46, u'last_week': 16, u'last_day': 0}",python
tooldog,,pypi,"{u'last_month': 48, u'last_week': 19, u'last_day': 0}",python
tooler,,pypi,"{u'last_month': 31, u'last_week': 12, u'last_day': 0}",python
toolkit_library,,pypi,{},python
tooncher,,pypi,"{u'last_month': 43, u'last_week': 18, u'last_day': 0}",python
topicexplorer,,pypi,"{u'last_month': 694, u'last_week': 222, u'last_day': 1}",python
topik,,pypi,"{u'last_month': 49, u'last_week': 14, u'last_day': 0}",python
topographica,,pypi,"{u'last_month': 34, u'last_week': 13, u'last_day': 0}",python
topp.recipes.securemaildrop,,pypi,"{u'last_month': 39, u'last_week': 13, u'last_day': 0}",python
topp.utils,,pypi,"{u'last_month': 58, u'last_week': 23, u'last_day': 0}",python
torba,,pypi,"{u'last_month': 1614, u'last_week': 593, u'last_day': 75}",python
torchfcn,,pypi,"{u'last_month': 179, u'last_week': 55, u'last_day': 3}",python
torcms_app,,pypi,{},python
torefl,,pypi,"{u'last_month': 35, u'last_week': 13, u'last_day': 1}",python
torment,,pypi,"{u'last_month': 67, u'last_week': 22, u'last_day': 0}",python
TorMySQL,,pypi,{},python
tornado,,pypi,"{u'last_month': 3595198, u'last_week': 840548, u'last_day': 157445}",python
tornado-bedframe,,pypi,"{u'last_month': 85, u'last_week': 19, u'last_day': 1}",python
tornado_bufferx_improved,,pypi,{},python
tornado-irc,,pypi,"{u'last_month': 27, u'last_week': 9, u'last_day': 0}",python
tornado_jsonapi,,pypi,{},python
tornado-redis-yield,,pypi,"{u'last_month': 39, u'last_week': 13, u'last_day': 0}",python
tornado-whois,,pypi,"{u'last_month': 44, u'last_week': 17, u'last_day': 1}",python
torngas,,pypi,"{u'last_month': 54, u'last_week': 17, u'last_day': 1}",python
Tortuga,,pypi,{},python
torvend,,pypi,"{u'last_month': 29, u'last_week': 10, u'last_day': 0}",python
torvy-hass,,pypi,"{u'last_month': 28, u'last_week': 10, u'last_day': 0}",python
tosixinch,,pypi,"{u'last_month': 666, u'last_week': 257, u'last_day': 29}",python
touchdown,,pypi,"{u'last_month': 377, u'last_week': 220, u'last_day': 4}",python
tourbillon,,pypi,"{u'last_month': 60, u'last_week': 16, u'last_day': 0}",python
toutpt.zopeskel,,pypi,"{u'last_month': 39, u'last_week': 13, u'last_day': 0}",python
toxicbuild,,pypi,"{u'last_month': 84, u'last_week': 35, u'last_day': 0}",python
toxic-proxy,,pypi,"{u'last_month': 35, u'last_week': 12, u'last_day': 0}",python
tox-plus,,pypi,"{u'last_month': 30, u'last_week': 9, u'last_day': 0}",python
Toxygen,,pypi,{},python
TPOT,,pypi,{},python
tproc,,pypi,"{u'last_month': 31, u'last_week': 11, u'last_day': 0}",python
tproxy,,pypi,"{u'last_month': 67, u'last_week': 26, u'last_day': 1}",python
tpzm_integration,,pypi,{},python
tqdm,,pypi,"{u'last_month': 2084145, u'last_week': 462839, u'last_day': 85372}",python
tqdm-conan,,pypi,"{u'last_month': 2135, u'last_week': 1382, u'last_day': 388}",python
traad,,pypi,"{u'last_month': 631, u'last_week': 303, u'last_day': 44}",python
Trac,,pypi,{},python
TracAnnouncer,,pypi,{},python
TracCronPlugin,,pypi,{},python
tracer,,pypi,"{u'last_month': 940, u'last_week': 226, u'last_day': 45}",python
TracGViz,,pypi,{},python
trachet,,pypi,"{u'last_month': 332, u'last_week': 78, u'last_day': 0}",python
trackerjacker,,pypi,"{u'last_month': 420, u'last_week': 139, u'last_day': 5}",python
Trackma,,pypi,{},python
TracPwAuth,,pypi,{},python
TracSpamFilter,,pypi,{},python
TracTags,,pypi,{},python
tradingene,,pypi,"{u'last_month': 862, u'last_week': 273, u'last_day': 32}",python
trafaret,,pypi,"{u'last_month': 36538, u'last_week': 8670, u'last_day': 1512}",python
traio,,pypi,"{u'last_month': 2075, u'last_week': 510, u'last_day': 69}",python
traits,,pypi,"{u'last_month': 12590, u'last_week': 2544, u'last_day': 519}",python
traitscli,,pypi,"{u'last_month': 28, u'last_week': 10, u'last_day': 0}",python
traixroute,,pypi,"{u'last_month': 180, u'last_week': 52, u'last_day': 0}",python
trajtracker,,pypi,"{u'last_month': 38, u'last_week': 18, u'last_day': 1}",python
tramway,,pypi,"{u'last_month': 83, u'last_week': 26, u'last_day': 1}",python
tranchitella.recipe.i18n,,pypi,"{u'last_month': 37, u'last_week': 13, u'last_day': 0}",python
transbank-sdk,,pypi,"{u'last_month': 56, u'last_week': 17, u'last_day': 2}",python
transdb,,pypi,"{u'last_month': 31, u'last_week': 10, u'last_day': 0}",python
transfat,,pypi,"{u'last_month': 61, u'last_week': 27, u'last_day': 1}",python
transifex,,pypi,"{u'last_month': 99, u'last_week': 22, u'last_day': 0}",python
transip-stack-api,,pypi,"{u'last_month': 738, u'last_week': 269, u'last_day': 37}",python
translit,,pypi,"{u'last_month': 137, u'last_week': 40, u'last_day': 1}",python
transmart,,pypi,"{u'last_month': 57, u'last_week': 20, u'last_day': 1}",python
transmission_rpc,,pypi,{},python
transmogrify.extract,,pypi,"{u'last_month': 35, u'last_week': 12, u'last_day': 0}",python
transmogrify.htmlcontentextractor,,pypi,"{u'last_month': 40, u'last_week': 13, u'last_day': 0}",python
transmogrify.htmltesting,,pypi,"{u'last_month': 13, u'last_week': 4, u'last_day': 1}",python
transmogrify.webcrawler,,pypi,"{u'last_month': 50, u'last_week': 18, u'last_day': 0}",python
transmutagen,,pypi,"{u'last_month': 39, u'last_week': 17, u'last_day': 0}",python
transmute,,pypi,"{u'last_month': 66, u'last_week': 19, u'last_day': 0}",python
Transplant,,pypi,{},python
TransVar,,pypi,{},python
tranzit,,pypi,"{u'last_month': 30, u'last_week': 10, u'last_day': 0}",python
trashman,,pypi,"{u'last_month': 70, u'last_week': 27, u'last_day': 0}",python
treebie,,pypi,"{u'last_month': 30, u'last_week': 12, u'last_day': 0}",python
TreeCorr,,pypi,{},python
treehmm,,pypi,"{u'last_month': 27, u'last_week': 10, u'last_day': 0}",python
treehugger,,pypi,"{u'last_month': 570, u'last_week': 126, u'last_day': 16}",python
TreeNote,,pypi,{},python
treeoflife,,pypi,"{u'last_month': 9, u'last_week': 5, u'last_day': 0}",python
Treepace,,pypi,{},python
trelliopg,,pypi,"{u'last_month': 100, u'last_week': 45, u'last_day': 0}",python
Trellis,,pypi,{},python
tren,,pypi,"{u'last_month': 27, u'last_week': 9, u'last_day': 0}",python
trendpy,,pypi,"{u'last_month': 32, u'last_week': 12, u'last_day': 0}",python
trepan,,pypi,"{u'last_month': 205, u'last_week': 46, u'last_day': 0}",python
trepan3k,,pypi,"{u'last_month': 826, u'last_week': 178, u'last_day': 52}",python
trestle,,pypi,"{u'last_month': 41, u'last_week': 15, u'last_day': 0}",python
tri,,pypi,"{u'last_month': 62, u'last_week': 16, u'last_day': 0}",python
tribology,,pypi,"{u'last_month': 5192, u'last_week': 1855, u'last_day': 239}",python
tricircle,,pypi,"{u'last_month': 80, u'last_week': 26, u'last_day': 0}",python
trifusion,,pypi,"{u'last_month': 129, u'last_week': 46, u'last_day': 1}",python
trigger,,pypi,"{u'last_month': 148, u'last_week': 55, u'last_day': 3}",python
trimarlib-apsbb,,pypi,"{u'last_month': 25, u'last_week': 8, u'last_day': 0}",python
trimarlib-dgus,,pypi,"{u'last_month': 34, u'last_week': 11, u'last_day': 0}",python
trimarlib-newland,,pypi,"{u'last_month': 26, u'last_week': 9, u'last_day': 0}",python
trimarlib-sysfsgpio,,pypi,"{u'last_month': 31, u'last_week': 13, u'last_day': 0}",python
trinpyqtt,,pypi,"{u'last_month': 33, u'last_week': 10, u'last_day': 0}",python
trio,,pypi,"{u'last_month': 11457, u'last_week': 3300, u'last_day': 786}",python
trio-aiohttp,,pypi,"{u'last_month': 40, u'last_week': 14, u'last_day': 0}",python
trio_amqp,,pypi,{},python
trio-ari,,pypi,"{u'last_month': 29, u'last_week': 9, u'last_day': 0}",python
trio-gpio,,pypi,"{u'last_month': 32, u'last_week': 10, u'last_day': 0}",python
Trionyx,,pypi,{},python
trio-owfs,,pypi,"{u'last_month': 85, u'last_week': 23, u'last_day': 1}",python
trio-websocket,,pypi,"{u'last_month': 7518, u'last_week': 2399, u'last_day': 612}",python
trio-websockets,,pypi,"{u'last_month': 38, u'last_week': 18, u'last_day': 3}",python
tripod-lrn,,pypi,"{u'last_month': 150, u'last_week': 32, u'last_day': 5}",python
trixi,,pypi,"{u'last_month': 403, u'last_week': 27, u'last_day': 1}",python
trollduction,,pypi,"{u'last_month': 56, u'last_week': 17, u'last_day': 0}",python
trollius,,pypi,"{u'last_month': 68801, u'last_week': 16235, u'last_day': 2649}",python
trollmoves,,pypi,"{u'last_month': 34, u'last_week': 10, u'last_day': 1}",python
troubleshooting-framework,,pypi,"{u'last_month': 107, u'last_week': 48, u'last_day': 0}",python
troy,,pypi,"{u'last_month': 25, u'last_week': 9, u'last_day': 0}",python
trpy,,pypi,"{u'last_month': 29, u'last_week': 9, u'last_day': 0}",python
trueface,,pypi,"{u'last_month': 44, u'last_week': 16, u'last_day': 1}",python
truepy,,pypi,"{u'last_month': 439, u'last_week': 49, u'last_day': 6}",python
trueseeing,,pypi,"{u'last_month': 119, u'last_week': 27, u'last_day': 2}",python
trufont,,pypi,"{u'last_month': 62, u'last_week': 16, u'last_day': 0}",python
trunity-migrator,,pypi,"{u'last_month': 57, u'last_week': 21, u'last_day': 0}",python
trustedanalytics,,pypi,"{u'last_month': 347, u'last_week': 170, u'last_day': 0}",python
trustme,,pypi,"{u'last_month': 2355, u'last_week': 373, u'last_day': 50}",python
trustpilot,,pypi,"{u'last_month': 1375, u'last_week': 485, u'last_day': 137}",python
truths,,pypi,"{u'last_month': 101, u'last_week': 31, u'last_day': 0}",python
tryton,,pypi,"{u'last_month': 1326, u'last_week': 501, u'last_day': 10}",python
trytond,,pypi,"{u'last_month': 3407, u'last_week': 1104, u'last_day': 47}",python
trytond_account_nl,,pypi,{},python
trytond_contract,,pypi,{},python
trytond_electronic_mail_template,,pypi,{},python
trytond_health_invoice,,pypi,{},python
trytond_health_ophtalmo,,pypi,{},python
trytond_stock_package_shipping_ups,,pypi,{},python
trytond_timesheet_invoice,,pypi,{},python
trytond_webdav,,pypi,{},python
trytond_webdav3,,pypi,{},python
ts2mkv,,pypi,"{u'last_month': 32, u'last_week': 11, u'last_day': 0}",python
tscrnsvr,,pypi,"{u'last_month': 40, u'last_week': 11, u'last_day': 0}",python
tstoolbox,,pypi,"{u'last_month': 251, u'last_week': 153, u'last_day': 12}",python
tsuru-router-tailer,,pypi,"{u'last_month': 35, u'last_week': 12, u'last_day': 0}",python
tsviewer,,pypi,"{u'last_month': 30, u'last_week': 11, u'last_day': 0}",python
TTFQuery,,pypi,{},python
TTFramework,,pypi,{},python
tuack,,pypi,"{u'last_month': 54, u'last_week': 22, u'last_day': 0}",python
tubedreams,,pypi,"{u'last_month': 44, u'last_week': 19, u'last_day': 1}",python
tuco,,pypi,"{u'last_month': 171, u'last_week': 38, u'last_day': 1}",python
tulip,,pypi,"{u'last_month': 97, u'last_week': 33, u'last_day': 4}",python
tumbler,,pypi,"{u'last_month': 80, u'last_week': 31, u'last_day': 0}",python
Tumulus,,pypi,{},python
TUPAK,,pypi,{},python
TurbineClient,,pypi,{},python
TurboHtmlPy,,pypi,{},python
turf,,pypi,"{u'last_month': 71, u'last_week': 30, u'last_day': 1}",python
turkflow,,pypi,"{u'last_month': 37, u'last_week': 13, u'last_day': 0}",python
turkishsuffix,,pypi,"{u'last_month': 124, u'last_week': 24, u'last_day': 1}",python
turq,,pypi,"{u'last_month': 284, u'last_week': 82, u'last_day': 24}",python
turtl-backup,,pypi,"{u'last_month': 44, u'last_week': 17, u'last_day': 1}",python
tushare,,pypi,"{u'last_month': 16658, u'last_week': 3630, u'last_day': 648}",python
tusharec,,pypi,"{u'last_month': 43, u'last_week': 13, u'last_day': 1}",python
tutorial.todoapp,,pypi,"{u'last_month': 30, u'last_week': 8, u'last_day': 0}",python
tvb,,pypi,"{u'last_month': 42, u'last_week': 14, u'last_day': 2}",python
tvb-framework,,pypi,"{u'last_month': 67, u'last_week': 23, u'last_day': 3}",python
tvb-library,,pypi,"{u'last_month': 85, u'last_week': 26, u'last_day': 6}",python
tvdb_client,,pypi,{},python
tvlinker,,pypi,"{u'last_month': 107, u'last_week': 36, u'last_day': 0}",python
twander,,pypi,"{u'last_month': 27, u'last_week': 9, u'last_day': 0}",python
tweeql,,pypi,"{u'last_month': 54, u'last_week': 22, u'last_day': 0}",python
tweetbot,,pypi,"{u'last_month': 38, u'last_week': 11, u'last_day': 1}",python
tweetstash,,pypi,"{u'last_month': 44, u'last_week': 14, u'last_day': 0}",python
twill,,pypi,"{u'last_month': 1152, u'last_week': 285, u'last_day': 68}",python
twink,,pypi,"{u'last_month': 38, u'last_week': 11, u'last_day': 0}",python
twip,,pypi,"{u'last_month': 76, u'last_week': 27, u'last_day': 0}",python
Twisted,,pypi,{},python
Twistless,,pypi,{},python
twitcher,,pypi,"{u'last_month': 37, u'last_week': 14, u'last_day': 0}",python
Twitch-Pybot,,pypi,{},python
twitchview,,pypi,"{u'last_month': 51, u'last_week': 19, u'last_day': 0}",python
twitchwatcher,,pypi,"{u'last_month': 29, u'last_week': 10, u'last_day': 0}",python
twitter,,pypi,"{u'last_month': 28399, u'last_week': 5153, u'last_day': 882}",python
twitter-ads,,pypi,"{u'last_month': 4307, u'last_week': 1375, u'last_day': 99}",python
twitter.common.lang,,pypi,"{u'last_month': 68548, u'last_week': 18003, u'last_day': 2551}",python
twitter_data_equipment,,pypi,{},python
twitter.pants,,pypi,"{u'last_month': 53, u'last_week': 23, u'last_day': 1}",python
two1,,pypi,"{u'last_month': 1404, u'last_week': 369, u'last_day': 59}",python
two2three,,pypi,"{u'last_month': 27, u'last_week': 10, u'last_day': 0}",python
twobody,,pypi,"{u'last_month': 73, u'last_week': 29, u'last_day': 11}",python
twqq,,pypi,"{u'last_month': 48, u'last_week': 19, u'last_day': 0}",python
txffpAssistant,,pypi,{},python
txpinky,,pypi,"{u'last_month': 29, u'last_week': 10, u'last_day': 0}",python
txt2boil,,pypi,"{u'last_month': 194, u'last_week': 50, u'last_day': 1}",python
txt2xls,,pypi,"{u'last_month': 42, u'last_week': 15, u'last_day': 0}",python
txtbudget,,pypi,"{u'last_month': 37, u'last_week': 12, u'last_day': 0}",python
txtelegraf,,pypi,"{u'last_month': 50, u'last_week': 14, u'last_day': 0}",python
txtorcon,,pypi,"{u'last_month': 14665, u'last_week': 2322, u'last_day': 399}",python
tycho,,pypi,"{u'last_month': 45, u'last_week': 12, u'last_day': 0}",python
typecheck-decorator,,pypi,"{u'last_month': 589, u'last_week': 162, u'last_day': 33}",python
typecheck-decorator-stable,,pypi,"{u'last_month': 178, u'last_week': 95, u'last_day': 12}",python
TypedNamedTuple,,pypi,{},python
